DireccionID,Calle,Colonia,NumeroInterior,NumeroExterior,CP,Estado,Ciudad,UsuarioID,Referencias,Lat,Long,PedidosTotalesMes
504,Calle del Abeto,Colonia El Álamo,,371,43000,Hidalgo,Huejutla de Reyes,24,Cerca de la estación de policía,21.1505,-98.4197,33
505,Calle del Ciruelo,Colonia San Antonio,,372,43000,Hidalgo,Huejutla de Reyes,25,Frente a la universidad,21.1519,-98.4216,33
506,Calle del Peral,Colonia El Roble,,373,43000,Hidalgo,Huejutla de Reyes,26,Cerca del zoológico,21.1494,-98.4202,21
507,Calle del Manzano,Colonia El Paraíso,,374,43000,Hidalgo,Huejutla de Reyes,27,Frente al museo,21.1509,-98.4221,33
508,Calle del Tejo,Colonia San Rafael,,375,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la estación de bomberos,21.1523,-98.4214,26
509,Calle del Granado,Colonia La Hacienda,,376,43000,Hidalgo,Huejutla de Reyes,29,Frente a la casa de la cultura,21.1513,-98.4206,27
510,Calle del Toronjo,Colonia Las Flores,,377,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro de convenciones,21.1507,-98.4215,31
511,Calle del Roble,Colonia La Joya,,378,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque,21.1499,-98.4222,21
512,Calle del Fresno,Colonia El Bosque,,379,43000,Hidalgo,Huejutla de Reyes,32,Cerca de la clínica del IMSS,21.152,-98.4213,27
513,Calle del Cedro,Colonia San Antonio,,380,43000,Hidalgo,Huejutla de Reyes,33,Frente al mercado municipal,21.15,-98.42,33
514,Calle del Tejo,Colonia El Rosario,,381,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque recreativo,21.1518,-98.4219,33
515,Calle del Manzano,Colonia El Olmo,,382,43000,Hidalgo,Huejutla de Reyes,35,Frente a la biblioteca central,21.1504,-98.4199,31
516,Calle del Abedul,Colonia Las Américas,,383,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la escuela secundaria,21.1491,-98.4217,21
517,Calle de los Álamos,Colonia El Bosque,,351,43000,Hidalgo,Huejutla de Reyes,1,Cerca de la biblioteca central,21.1531,-98.405,16
518,Calle de los Cedros,Colonia La Hacienda,,352,43000,Hidalgo,Huejutla de Reyes,3,Frente al parque central,21.1542,-98.4045,29
519,Calle del Encino,Colonia Las Flores,,353,43000,Hidalgo,Huejutla de Reyes,4,Cerca de la clínica del IMSS,21.1553,-98.404,29
520,Calle del Pino,Colonia San Antonio,,354,43000,Hidalgo,Huejutla de Reyes,5,Frente al mercado municipal,21.1564,-98.4035,33
521,Calle del Sauce,Colonia El Retiro,,355,43000,Hidalgo,Huejutla de Reyes,6,Cerca del centro deportivo,21.1575,-98.403,33
522,Calle del Ciprés,Colonia Los Pinos,,356,43000,Hidalgo,Huejutla de Reyes,9,Frente a la iglesia,21.1586,-98.4025,32
523,Calle del Fresno,Colonia La Esperanza,,357,43000,Hidalgo,Huejutla de Reyes,10,Cerca de la estación de bomberos,21.1597,-98.402,33
524,Calle del Nogal,Colonia Los Álamos,,358,43000,Hidalgo,Huejutla de Reyes,11,Frente a la escuela primaria,21.1532,-98.4051,33
525,Calle del Roble,Colonia La Joya,,359,43000,Hidalgo,Huejutla de Reyes,12,Cerca del supermercado,21.1543,-98.4046,16
526,Calle del Sabino,Colonia San Pedro,,360,43000,Hidalgo,Huejutla de Reyes,13,Frente al hospital general,21.1554,-98.4041,33
527,Calle del Laurel,Colonia La Joya,,361,43000,Hidalgo,Huejutla de Reyes,14,Cerca del parque recreativo,21.1565,-98.4036,29
528,Calle del Manzano,Colonia El Rosario,,362,43000,Hidalgo,Huejutla de Reyes,15,Frente a la casa de la cultura,21.1576,-98.4031,27
529,Calle del Olivo,Colonia Las Américas,,363,43000,Hidalgo,Huejutla de Reyes,16,Cerca de la biblioteca pública,21.1587,-98.4026,29
530,Calle del Sauce,Colonia El Retiro,,364,43000,Hidalgo,Huejutla de Reyes,17,Frente al centro de salud,21.1598,-98.4021,31
531,Calle del Ciruelo,Colonia San Rafael,,365,43000,Hidalgo,Huejutla de Reyes,18,Cerca del teatro municipal,21.1533,-98.4052,33
532,Calle del Abedul,Colonia La Hacienda,,366,43000,Hidalgo,Huejutla de Reyes,19,Frente al centro comercial,21.1544,-98.4047,31
533,Calle del Tejo,Colonia Los Pinos,,367,43000,Hidalgo,Huejutla de Reyes,20,Cerca del parque infantil,21.1555,-98.4042,33
534,Calle del Toronjo,Colonia San Juan,,368,43000,Hidalgo,Huejutla de Reyes,21,Frente a la clínica dental,21.1566,-98.4037,32
535,Calle del Cedro,Colonia El Olmo,,369,43000,Hidalgo,Huejutla de Reyes,22,Cerca de la panadería,21.1577,-98.4032,26
536,Calle del Granado,Colonia La Joya,,370,43000,Hidalgo,Huejutla de Reyes,23,Frente al banco,21.1588,-98.4027,33
537,Calle del Abeto,Colonia El Álamo,,371,43000,Hidalgo,Huejutla de Reyes,24,Cerca de la estación de policía,21.1599,-98.4022,33
538,Calle del Ciruelo,Colonia San Antonio,,372,43000,Hidalgo,Huejutla de Reyes,25,Frente a la universidad,21.1534,-98.4053,28
539,Calle del Peral,Colonia El Roble,,373,43000,Hidalgo,Huejutla de Reyes,26,Cerca del zoológico,21.1545,-98.4048,29
540,Calle del Manzano,Colonia El Paraíso,,374,43000,Hidalgo,Huejutla de Reyes,27,Frente al museo,21.1556,-98.4043,33
541,Calle del Tejo,Colonia San Rafael,,375,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la estación de bomberos,21.1567,-98.4038,33
542,Calle del Granado,Colonia La Hacienda,,376,43000,Hidalgo,Huejutla de Reyes,29,Frente a la casa de la cultura,21.1578,-98.4033,33
543,Calle del Toronjo,Colonia Las Flores,,377,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro de convenciones,21.1589,-98.4028,26
544,Calle del Roble,Colonia La Joya,,378,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque,21.153,-98.4054,27
545,Calle del Fresno,Colonia El Bosque,,379,43000,Hidalgo,Huejutla de Reyes,32,Cerca de la clínica del IMSS,21.1541,-98.4049,26
546,Calle del Cedro,Colonia San Antonio,,380,43000,Hidalgo,Huejutla de Reyes,33,Frente al mercado municipal,21.1552,-98.4044,32
547,Calle del Tejo,Colonia El Rosario,,381,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque recreativo,21.1563,-98.4039,31
548,Calle del Manzano,Colonia El Olmo,,382,43000,Hidalgo,Huejutla de Reyes,35,Frente a la biblioteca central,21.1574,-98.4034,33
549,Calle del Abedul,Colonia Las Américas,,383,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la escuela secundaria,21.1585,-98.4029,32
550,Calle del Ciprés,Colonia La Joya,,384,43000,Hidalgo,Huejutla de Reyes,1,Cerca del hospital,21.1542,-98.4041,33
551,Calle del Abeto,Colonia Los Pinos,,385,43000,Hidalgo,Huejutla de Reyes,3,Frente a la iglesia,21.1561,-98.4032,26
552,Calle del Fresno,Colonia La Esperanza,,386,43000,Hidalgo,Huejutla de Reyes,4,Cerca del parque,21.1573,-98.4035,33
553,Calle del Sauce,Colonia El Retiro,,387,43000,Hidalgo,Huejutla de Reyes,5,Frente a la tienda,21.1554,-98.404,29
554,Calle del Cedro,Colonia La Joya,,388,43000,Hidalgo,Huejutla de Reyes,6,Cerca de la escuela,21.1536,-98.4047,26
555,Calle del Roble,Colonia Las Flores,,389,43000,Hidalgo,Huejutla de Reyes,9,Frente a la plaza,21.1558,-98.4038,33
556,Calle del Toronjo,Colonia San Pedro,,390,43000,Hidalgo,Huejutla de Reyes,10,Cerca de la farmacia,21.157,-98.4033,33
557,Calle del Ciruelo,Colonia El Olmo,,391,43000,Hidalgo,Huejutla de Reyes,11,Frente al parque infantil,21.1539,-98.4044,32
558,Calle del Granado,Colonia Los Álamos,,392,43000,Hidalgo,Huejutla de Reyes,12,Cerca del gimnasio,21.1551,-98.4039,29
559,Calle del Pino,Colonia La Hacienda,,393,43000,Hidalgo,Huejutla de Reyes,13,Frente a la biblioteca,21.1562,-98.4036,27
560,Calle del Manzano,Colonia San Antonio,,394,43000,Hidalgo,Huejutla de Reyes,14,Cerca del mercado,21.1545,-98.4043,32
561,Calle del Ciprés,Colonia El Roble,,395,43000,Hidalgo,Huejutla de Reyes,15,Frente al cine,21.1559,-98.4031,33
562,Calle del Nogal,Colonia El Rosario,,396,43000,Hidalgo,Huejutla de Reyes,16,Cerca de la clínica,21.1571,-98.4034,33
563,Calle del Laurel,Colonia El Paraíso,,397,43000,Hidalgo,Huejutla de Reyes,17,Frente a la panadería,21.1547,-98.404,29
564,Calle del Ciruelo,Colonia La Joya,,398,43000,Hidalgo,Huejutla de Reyes,18,Cerca del zoológico,21.155,-98.4042,33
565,Calle del Tejo,Colonia Las Américas,,399,43000,Hidalgo,Huejutla de Reyes,19,Frente a la iglesia,21.1568,-98.403,32
566,Calle del Toronjo,Colonia San Juan,,400,43000,Hidalgo,Huejutla de Reyes,20,Cerca del hospital,21.1572,-98.4037,33
567,Calle de los Álamos,Colonia El Bosque,,401,43000,Hidalgo,Huejutla de Reyes,1,Cerca de la biblioteca central,21.1452,-98.4055,31
568,Calle de los Cedros,Colonia La Hacienda,,402,43000,Hidalgo,Huejutla de Reyes,3,Frente al parque central,21.1463,-98.4054,29
569,Calle del Encino,Colonia Las Flores,,403,43000,Hidalgo,Huejutla de Reyes,4,Cerca de la clínica del IMSS,21.1474,-98.4053,21
570,Calle del Pino,Colonia San Antonio,,404,43000,Hidalgo,Huejutla de Reyes,5,Frente al mercado municipal,21.1485,-98.4052,21
571,Calle del Sauce,Colonia El Retiro,,405,43000,Hidalgo,Huejutla de Reyes,6,Cerca del centro deportivo,21.1496,-98.4051,21
572,Calle del Ciprés,Colonia Los Pinos,,406,43000,Hidalgo,Huejutla de Reyes,9,Frente a la iglesia,21.1507,-98.405,33
573,Calle del Fresno,Colonia La Esperanza,,407,43000,Hidalgo,Huejutla de Reyes,10,Cerca de la estación de bomberos,21.1518,-98.4049,26
574,Calle del Nogal,Colonia Los Álamos,,408,43000,Hidalgo,Huejutla de Reyes,11,Frente a la escuela primaria,21.1529,-98.4048,33
575,Calle del Roble,Colonia La Joya,,409,43000,Hidalgo,Huejutla de Reyes,12,Cerca del supermercado,21.153,-98.4047,31
576,Calle del Sabino,Colonia San Pedro,,410,43000,Hidalgo,Huejutla de Reyes,13,Frente al hospital general,21.1541,-98.4046,33
577,Calle del Laurel,Colonia La Joya,,411,43000,Hidalgo,Huejutla de Reyes,14,Cerca del parque recreativo,21.1552,-98.4045,29
578,Calle del Manzano,Colonia El Rosario,,412,43000,Hidalgo,Huejutla de Reyes,15,Frente a la casa de la cultura,21.1563,-98.4044,29
579,Calle del Olivo,Colonia Las Américas,,413,43000,Hidalgo,Huejutla de Reyes,16,Cerca de la biblioteca pública,21.1574,-98.4043,33
580,Calle del Sauce,Colonia El Retiro,,414,43000,Hidalgo,Huejutla de Reyes,17,Frente al centro de salud,21.1455,-98.4056,26
581,Calle del Ciruelo,Colonia San Rafael,,415,43000,Hidalgo,Huejutla de Reyes,18,Cerca del teatro municipal,21.1466,-98.4055,32
582,Calle del Abedul,Colonia La Hacienda,,416,43000,Hidalgo,Huejutla de Reyes,19,Frente al centro comercial,21.1477,-98.4054,21
583,Calle del Tejo,Colonia Los Pinos,,417,43000,Hidalgo,Huejutla de Reyes,20,Cerca del parque infantil,21.1488,-98.4053,21
584,Calle del Toronjo,Colonia San Juan,,418,43000,Hidalgo,Huejutla de Reyes,21,Frente a la clínica dental,21.1499,-98.4052,21
585,Calle del Cedro,Colonia El Olmo,,419,43000,Hidalgo,Huejutla de Reyes,22,Cerca de la panadería,21.15,-98.4051,28
586,Calle del Granado,Colonia La Joya,,420,43000,Hidalgo,Huejutla de Reyes,23,Frente al banco,21.1511,-98.405,28
587,Calle del Abeto,Colonia El Álamo,,421,43000,Hidalgo,Huejutla de Reyes,24,Cerca de la estación de policía,21.1522,-98.4049,31
588,Calle del Ciruelo,Colonia San Antonio,,422,43000,Hidalgo,Huejutla de Reyes,25,Frente a la universidad,21.1533,-98.4048,29
589,Calle del Peral,Colonia El Roble,,423,43000,Hidalgo,Huejutla de Reyes,26,Cerca del zoológico,21.1544,-98.4047,29
590,Calle del Manzano,Colonia El Paraíso,,424,43000,Hidalgo,Huejutla de Reyes,27,Frente al museo,21.1555,-98.4046,28
591,Calle del Tejo,Colonia San Rafael,,425,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la estación de bomberos,21.1566,-98.4045,33
592,Calle del Granado,Colonia La Hacienda,,426,43000,Hidalgo,Huejutla de Reyes,29,Frente a la casa de la cultura,21.145,-98.4054,27
593,Calle del Toronjo,Colonia Las Flores,,427,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro de convenciones,21.1461,-98.4053,27
594,Calle del Roble,Colonia La Joya,,428,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque,21.1472,-98.4052,21
595,Calle del Fresno,Colonia El Bosque,,429,43000,Hidalgo,Huejutla de Reyes,32,Cerca de la clínica del IMSS,21.1483,-98.4051,21
596,Calle del Cedro,Colonia San Antonio,,430,43000,Hidalgo,Huejutla de Reyes,33,Frente al mercado municipal,21.1494,-98.405,21
597,Calle del Tejo,Colonia El Rosario,,431,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque recreativo,21.1505,-98.4049,27
598,Calle del Manzano,Colonia El Olmo,,432,43000,Hidalgo,Huejutla de Reyes,35,Frente a la biblioteca central,21.1516,-98.4048,33
599,Calle del Abedul,Colonia Las Américas,,433,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la escuela secundaria,21.1527,-98.4047,33
600,Calle del Ciprés,Colonia La Joya,,434,43000,Hidalgo,Huejutla de Reyes,37,Frente a la tienda de conveniencia,21.1538,-98.4046,33
601,Calle del Ciruelo,Colonia Los Pinos,,435,43000,Hidalgo,Huejutla de Reyes,1,Cerca de la estación de policía,21.1549,-98.4045,29
602,Calle del Olivo,Colonia El Paraíso,,436,43000,Hidalgo,Huejutla de Reyes,3,Frente al centro comercial,21.1451,-98.4056,29
603,Calle del Fresno,Colonia El Álamo,,437,43000,Hidalgo,Huejutla de Reyes,4,Cerca de la clínica del IMSS,21.1462,-98.4055,33
604,Calle del Sauce,Colonia El Retiro,,438,43000,Hidalgo,Huejutla de Reyes,5,Frente al mercado municipal,21.1473,-98.4054,21
605,Calle del Ciprés,Colonia La Esperanza,,439,43000,Hidalgo,Huejutla de Reyes,6,Cerca del parque recreativo,21.1484,-98.4053,21
606,Calle del Granado,Colonia El Bosque,,440,43000,Hidalgo,Huejutla de Reyes,9,Frente a la biblioteca central,21.1495,-98.4052,21
607,Calle del Abeto,Colonia El Rosario,,441,43000,Hidalgo,Huejutla de Reyes,10,Cerca de la casa de la cultura,21.1506,-98.4051,33
608,Calle del Nogal,Colonia Las Américas,,442,43000,Hidalgo,Huejutla de Reyes,11,Frente al centro de salud,21.1517,-98.405,32
609,Calle del Olivo,Colonia La Joya,,443,43000,Hidalgo,Huejutla de Reyes,12,Cerca de la estación de bomberos,21.1528,-98.4049,32
610,Calle del Tejo,Colonia El Olmo,,444,43000,Hidalgo,Huejutla de Reyes,13,Frente a la iglesia,21.1539,-98.4048,27
611,Calle del Sauce,Colonia El Paraíso,,445,43000,Hidalgo,Huejutla de Reyes,14,Cerca del supermercado,21.1453,-98.4057,33
612,Calle del Fresno,Colonia San Juan,,446,43000,Hidalgo,Huejutla de Reyes,15,Frente a la escuela primaria,21.1464,-98.4056,29
613,Calle del Granado,Colonia La Hacienda,,447,43000,Hidalgo,Huejutla de Reyes,16,Cerca de la biblioteca pública,21.1475,-98.4055,21
614,Calle del Abeto,Colonia San Rafael,,448,43000,Hidalgo,Huejutla de Reyes,17,Frente a la clínica del IMSS,21.1486,-98.4054,21
615,Calle del Roble,Colonia El Bosque,,449,43000,Hidalgo,Huejutla de Reyes,18,Cerca del mercado municipal,21.1497,-98.4053,21
616,Calle del Pino,Colonia Las Américas,,450,43000,Hidalgo,Huejutla de Reyes,19,Frente a la estación de bomberos,21.1508,-98.4052,33
617,Calle del Ciprés,Colonia El Retiro,,451,43000,Hidalgo,Huejutla de Reyes,20,Cerca del parque recreativo,21.1519,-98.4051,26
618,Calle del Sol,Centro,143,144,43000,Hidalgo,Huejutla de Reyes,21,Cerca del mercado central,21.1412,-98.4212,17
619,Calle del Río,Centro,145,146,43000,Hidalgo,Huejutla de Reyes,22,Frente al parque municipal,21.1423,-98.4223,21
620,Calle de la Paz,Centro,147,148,43000,Hidalgo,Huejutla de Reyes,23,Cerca de la clínica,21.1434,-98.4234,22
621,Calle del Lago,Centro,149,150,43000,Hidalgo,Huejutla de Reyes,24,Cerca del cine local,21.1445,-98.4245,32
622,Calle del Árbol,Centro,151,152,43000,Hidalgo,Huejutla de Reyes,25,Cerca de la biblioteca pública,21.1456,-98.4256,32
623,Calle de la Esperanza,Centro,153,154,43000,Hidalgo,Huejutla de Reyes,26,Al lado de la escuela secundaria,21.1467,-98.4267,29
624,Calle del Valle,Centro,155,156,43000,Hidalgo,Huejutla de Reyes,27,Frente al centro comunitario,21.1478,-98.4278,21
625,Calle de la Libertad,Centro,157,158,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la estación de policía,21.1489,-98.4289,21
626,Calle de la Cruz,Centro,159,160,43000,Hidalgo,Huejutla de Reyes,29,Cerca del teatro local,21.149,-98.429,21
627,Calle del Mar,Centro,161,162,43000,Hidalgo,Huejutla de Reyes,30,Frente al centro de salud,21.1408,-98.4218,19
628,Calle de la Aurora,Centro,163,164,43000,Hidalgo,Huejutla de Reyes,31,Cerca del gimnasio,21.1421,-98.4231,21
629,Calle del Viento,Centro,165,166,43000,Hidalgo,Huejutla de Reyes,32,Cerca del centro cultural,21.1432,-98.4242,30
630,Calle de la Primavera,Centro,167,168,43000,Hidalgo,Huejutla de Reyes,33,Frente al centro comercial,21.1443,-98.4253,27
631,Calle del Roble,Centro,169,170,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque deportivo,21.1454,-98.4264,33
632,Calle del Bosque,Centro,171,172,43000,Hidalgo,Huejutla de Reyes,35,Cerca del estadio local,21.1465,-98.4275,29
633,Calle del Puente,Centro,173,174,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la pista de patinaje,21.1476,-98.4286,21
634,Calle del Amanecer,Centro,175,176,43000,Hidalgo,Huejutla de Reyes,37,Frente a la zona de entretenimiento,21.1487,-98.4297,21
635,Calle del Jardín,Centro,177,178,43000,Hidalgo,Huejutla de Reyes,21,Cerca del zoológico,21.1498,-98.4208,21
636,Calle del Horizonte,Centro,179,180,43000,Hidalgo,Huejutla de Reyes,22,Cerca del centro de eventos,21.1409,-98.4219,22
637,Calle del Cedro,Centro,181,182,43000,Hidalgo,Huejutla de Reyes,23,Al lado del centro de convenciones,21.142,-98.423,21
638,Calle del Trébol,Centro,183,184,43000,Hidalgo,Huejutla de Reyes,24,Cerca del parque acuático,21.1431,-98.4241,20
639,Calle del Campo,Centro,185,186,43000,Hidalgo,Huejutla de Reyes,25,Cerca del estadio,21.1442,-98.4252,26
640,Calle del Olivo,Centro,187,188,43000,Hidalgo,Huejutla de Reyes,26,Cerca del centro de compras,21.1453,-98.4263,26
641,Calle del Clavel,Centro,189,190,43000,Hidalgo,Huejutla de Reyes,27,Frente al gimnasio,21.1464,-98.4274,29
642,Calle del Sauce,Centro,191,192,43000,Hidalgo,Huejutla de Reyes,28,Cerca de la pista de tenis,21.1475,-98.4285,21
643,Calle de la Ola,Centro,193,194,43000,Hidalgo,Huejutla de Reyes,29,Frente al centro de educación,21.1486,-98.4296,21
644,Calle de la Roca,Centro,195,196,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro histórico,21.1497,-98.4207,21
645,Calle del Bosque,Centro,197,198,43000,Hidalgo,Huejutla de Reyes,31,Cerca del centro recreativo,21.1406,-98.4215,28
646,Calle del Mar,Centro,199,200,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro de bienestar,21.1417,-98.4226,22
647,Calle de la Cima,Centro,201,202,43000,Hidalgo,Huejutla de Reyes,33,Cerca del centro deportivo,21.1428,-98.4237,21
648,Calle del Faro,Centro,203,204,43000,Hidalgo,Huejutla de Reyes,34,Cerca del centro de exposiciones,21.1439,-98.4248,30
649,Calle del Anhelo,Centro,205,206,43000,Hidalgo,Huejutla de Reyes,35,Cerca de la feria local,21.145,-98.4259,33
650,Calle del Sendero,Centro,207,208,43000,Hidalgo,Huejutla de Reyes,36,Frente al centro de deportes,21.1461,-98.427,27
651,Calle del Horizonte,Centro,209,210,43000,Hidalgo,Huejutla de Reyes,37,Cerca de la pista de atletismo,21.1472,-98.4281,21
652,Calle de la Luna,Centro,211,212,43000,Hidalgo,Huejutla de Reyes,21,Frente al teatro municipal,21.1483,-98.4292,21
653,Calle del Pino,Centro,213,214,43000,Hidalgo,Huejutla de Reyes,22,Cerca del centro de la ciudad,21.1494,-98.4203,21
654,Calle del Olivo,Centro,215,216,43000,Hidalgo,Huejutla de Reyes,23,Cerca del parque de diversiones,21.1402,-98.4216,14
655,Calle del Huerto,Centro,217,218,43000,Hidalgo,Huejutla de Reyes,24,Cerca del centro médico,21.1413,-98.4227,22
656,Calle del Portal,Centro,219,220,43000,Hidalgo,Huejutla de Reyes,25,Frente al centro cultural,21.1424,-98.4238,21
657,Calle del Alba,Centro,221,222,43000,Hidalgo,Huejutla de Reyes,26,Cerca del centro histórico,21.1435,-98.4249,20
658,Calle del Príncipe,Centro,223,224,43000,Hidalgo,Huejutla de Reyes,27,Cerca del centro de salud,21.1446,-98.426,33
659,Calle del Sol,Centro,227,228,43000,Hidalgo,Huejutla de Reyes,29,Cerca del parque,21.1468,-98.4282,26
660,Calle de la Estrella,Centro,229,230,43000,Hidalgo,Huejutla de Reyes,30,Frente al teatro,21.1479,-98.4293,21
661,Calle del Alamo,Centro,231,232,43000,Hidalgo,Huejutla de Reyes,31,Cerca del centro de recreación,21.148,-98.4204,21
662,Calle del Trébol,Centro,233,234,43000,Hidalgo,Huejutla de Reyes,32,Frente al centro comunitario,21.1491,-98.4215,21
663,Calle del Cerezo,Centro,235,236,43000,Hidalgo,Huejutla de Reyes,33,Cerca de la zona residencial,21.1402,-98.4226,27
664,Calle del Lago,Centro,237,238,43000,Hidalgo,Huejutla de Reyes,34,Cerca del parque industrial,21.1413,-98.4237,21
665,Calle del Amanecer,Centro,239,240,43000,Hidalgo,Huejutla de Reyes,35,Cerca del centro turístico,21.1424,-98.4248,21
666,Calle del Mármol,Centro,241,242,43000,Hidalgo,Huejutla de Reyes,36,Frente al centro de eventos,21.1435,-98.4259,30
667,Calle del Encino,Centro,243,244,43000,Hidalgo,Huejutla de Reyes,37,Cerca del centro de deportes,21.1446,-98.426,21
668,Calle del Sol,Centro,309,310,43000,Hidalgo,Huejutla de Reyes,36,Cerca de la zona recreativa,21.1509,-98.4277,33
669,Calle del Amanecer,Centro,503,504,43000,Hidalgo,Huejutla de Reyes,21,Frente al gimnasio local,21.1421,-98.4203,21
670,Calle del Lago,Centro,505,506,43000,Hidalgo,Huejutla de Reyes,22,Cerca del centro médico,21.1422,-98.4207,21
671,Calle del Bosque,Centro,507,508,43000,Hidalgo,Huejutla de Reyes,23,Frente a la biblioteca,21.1423,-98.4211,21
672,Calle del Viento,Centro,509,510,43000,Hidalgo,Huejutla de Reyes,24,Cerca del parque infantil,21.1424,-98.4215,21
673,Calle del Valle,Centro,511,512,43000,Hidalgo,Huejutla de Reyes,25,Frente al parque comunitario,21.1425,-98.4219,21
674,Calle del Cedro,Centro,513,514,43000,Hidalgo,Huejutla de Reyes,26,Cerca del zoológico,21.1426,-98.4223,21
675,Calle del Lago,Centro,515,516,43000,Hidalgo,Huejutla de Reyes,27,Frente al centro recreativo,21.1427,-98.4227,21
676,Calle del Bosque,Centro,517,518,43000,Hidalgo,Huejutla de Reyes,28,Cerca del parque de diversiones,21.1428,-98.4231,21
677,Calle del Viento,Centro,519,520,43000,Hidalgo,Huejutla de Reyes,29,Frente al gimnasio local,21.1429,-98.4235,21
678,Calle del Valle,Centro,521,522,43000,Hidalgo,Huejutla de Reyes,30,Cerca del centro deportivo,21.143,-98.424,21
679,Calle del Cedro,Centro,523,524,43000,Hidalgo,Huejutla de Reyes,31,Frente al parque infantil,21.1431,-98.4244,30
680,Calle del Lago,Centro,525,526,43000,Hidalgo,Huejutla de Reyes,32,Cerca del centro médico,21.1432,-98.4248,20
681,Calle del Bosque,Centro,527,528,43000,Hidalgo,Huejutla de Reyes,33,Frente a la plaza central,21.1433,-98.4252,22
682,Calle del Viento,Centro,529,530,43000,Hidalgo,Huejutla de Reyes,34,Cerca del mercado local,21.1434,-98.4256,22
683,Calle del Valle,Centro,531,532,43000,Hidalgo,Huejutla de Reyes,35,Frente al parque comunitario,21.1435,-98.4201,17
684,Calle del Cedro,Centro,533,534,43000,Hidalgo,Huejutla de Reyes,36,Cerca del zoológico,21.1436,-98.4206,30
685,Calle del Lago,Centro,535,536,43000,Hidalgo,Huejutla de Reyes,37,Frente al centro recreativo,21.1437,-98.421,21
686,Calle de la Alegría,Centro,537,538,43000,Hidalgo,Huejutla de Reyes,21,Cerca del parque de eventos,21.1531,-98.4281,33
687,Calle del Renacimiento,Centro,539,540,43000,Hidalgo,Huejutla de Reyes,22,Frente al centro cultural,21.1532,-98.4283,16
688,Calle del Río,Centro,541,542,43000,Hidalgo,Huejutla de Reyes,23,Cerca del mercado local,21.1533,-98.4285,33
689,Calle de la Primavera,Centro,543,544,43000,Hidalgo,Huejutla de Reyes,24,Frente a la estación de policía,21.1534,-98.4287,16
690,Calle del Cielo,Centro,545,546,43000,Hidalgo,Huejutla de Reyes,25,Cerca del centro médico,21.1535,-98.4289,27
691,Calle del Puente,Centro,547,548,43000,Hidalgo,Huejutla de Reyes,26,Frente al gimnasio local,21.1536,-98.4291,28
692,Calle del Jardín,Centro,549,550,43000,Hidalgo,Huejutla de Reyes,27,Cerca del parque infantil,21.1537,-98.4293,33
693,Calle del Águila,Centro,551,552,43000,Hidalgo,Huejutla de Reyes,28,Frente al centro recreativo,21.1538,-98.4295,31
694,Calle del Arco,Centro,553,554,43000,Hidalgo,Huejutla de Reyes,29,Cerca del teatro local,21.1539,-98.4297,33
695,Calle de la Paz,Centro,555,556,43000,Hidalgo,Huejutla de Reyes,30,Frente al parque comunitario,21.154,-98.4282,32
696,Calle del Sol,Centro,557,558,43000,Hidalgo,Huejutla de Reyes,31,Cerca del zoológico,21.1541,-98.4284,33
697,Calle del Paraíso,Centro,559,560,43000,Hidalgo,Huejutla de Reyes,32,Frente al mercado local,21.1542,-98.4286,29
698,Calle del Viento,Centro,561,562,43000,Hidalgo,Huejutla de Reyes,33,Cerca del parque infantil,21.1543,-98.4288,29
699,Calle del Lago,Centro,563,564,43000,Hidalgo,Huejutla de Reyes,34,Frente a la biblioteca,21.1544,-98.429,16
700,Calle del Cedro,Centro,565,566,43000,Hidalgo,Huejutla de Reyes,35,Cerca del centro médico,21.1545,-98.4292,33
701,Calle del Jardín,Centro,567,568,43000,Hidalgo,Huejutla de Reyes,36,Frente al gimnasio local,21.1546,-98.4294,32
702,Calle del Amanecer,Centro,569,570,43000,Hidalgo,Huejutla de Reyes,37,Cerca del centro recreativo,21.1547,-98.428,29
703,Calle del Río,Centro,571,572,43000,Hidalgo,Huejutla de Reyes,21,Frente al parque comunitario,21.1531,-98.4283,33
704,Calle del Puente,Centro,573,574,43000,Hidalgo,Huejutla de Reyes,22,Cerca del mercado local,21.1532,-98.4285,32
705,Calle de la Primavera,Centro,575,576,43000,Hidalgo,Huejutla de Reyes,23,Frente al centro médico,21.1533,-98.4287,32
